program_id,month,year,plan_value,actual_value,status
234,sep,2026,3,3,completed
234,oct,2026,3,3,completed
234,nov,2026,3,3,completed
234,dec,2026,3,0,pending
235,jan,2026,4,4,completed
235,feb,2026,4,4,completed
235,mar,2026,4,4,completed
235,apr,2026,4,4,completed
235,may,2026,4,4,completed
235,jun,2026,4,4,completed
235,jul,2026,4,4,completed
235,aug,2026,4,4,completed
235,sep,2026,4,4,completed
235,oct,2026,4,4,completed
235,nov,2026,4,4,completed
235,dec,2026,4,0,pending
236,jan,2026,0,0,pending
236,feb,2026,0,0,pending
236,mar,2026,0,0,pending
236,apr,2026,0,0,pending
236,may,2026,0,0,pending
236,jun,2026,0,0,pending
236,jul,2026,1,1,completed
236,aug,2026,1,1,completed
236,sep,2026,0,0,pending
236,oct,2026,0,0,pending
236,nov,2026,0,0,pending
236,dec,2026,0,0,pending
237,jan,2026,2,3,completed
237,feb,2026,2,2,completed
237,mar,2026,2,2,completed
237,apr,2026,2,2,completed
237,may,2026,2,2,completed
237,jun,2026,2,2,completed
237,jul,2026,2,2,completed
237,aug,2026,2,2,completed
237,sep,2026,2,2,completed
237,oct,2026,2,2,completed
237,nov,2026,2,2,completed
237,dec,2026,2,0,pending
238,jan,2026,0,0,pending
238,feb,2026,0,0,pending
238,mar,2026,0,0,pending
238,apr,2026,0,0,pending
238,may,2026,0,0,pending
238,jun,2026,0,0,pending
238,jul,2026,0,0,pending
238,aug,2026,0,0,pending
238,sep,2026,0,0,pending
238,oct,2026,1,1,completed
238,nov,2026,0,0,pending
238,dec,2026,0,0,pending
239,jan,2026,1,1,completed
239,feb,2026,1,1,completed
239,mar,2026,1,1,completed
239,apr,2026,1,2,completed
239,may,2026,1,1,completed
239,jun,2026,1,1,completed
239,jul,2026,1,1,completed
239,aug,2026,1,1,completed
239,sep,2026,1,1,completed
239,oct,2026,1,1,completed
239,nov,2026,1,1,completed
239,dec,2026,1,0,pending
240,jan,2026,1,1,completed
240,feb,2026,0,1,pending
240,mar,2026,0,1,pending
240,apr,2026,1,1,completed
240,may,2026,0,0,pending
240,jun,2026,0,0,pending
240,jul,2026,1,1,completed
240,aug,2026,0,0,pending
240,sep,2026,0,1,pending
240,oct,2026,1,1,completed
240,nov,2026,0,0,pending
240,dec,2026,0,0,pending
241,jan,2026,1,1,completed
241,feb,2026,0,1,pending
241,mar,2026,0,1,pending
241,apr,2026,1,1,completed
241,may,2026,0,0,pending
241,jun,2026,0,0,pending
241,jul,2026,1,1,completed
241,aug,2026,0,0,pending
241,sep,2026,0,1,pending
241,oct,2026,1,1,completed
241,nov,2026,0,1,pending
241,dec,2026,0,0,pending
242,jan,2026,2,2,completed
242,feb,2026,2,3,completed
242,mar,2026,2,2,completed
242,apr,2026,2,2,completed
242,may,2026,2,2,completed
242,jun,2026,2,2,completed
242,jul,2026,2,2,completed
242,aug,2026,2,2,completed
242,sep,2026,2,2,completed
242,oct,2026,2,2,completed
242,nov,2026,2,2,completed
242,dec,2026,2,0,pending
243,jan,2026,3,3,completed
243,feb,2026,3,3,completed
243,mar,2026,3,3,completed
243,apr,2026,3,3,completed
243,may,2026,3,3,completed
243,jun,2026,3,3,completed
243,jul,2026,3,3,completed
243,aug,2026,3,3,completed
243,sep,2026,3,3,completed
243,oct,2026,3,3,completed
243,nov,2026,3,3,completed
243,dec,2026,3,0,pending
244,jan,2026,1,2,completed
244,feb,2026,1,3,completed
244,mar,2026,1,3,completed
244,apr,2026,1,2,completed
244,may,2026,1,2,completed
244,jun,2026,1,2,completed
244,jul,2026,1,2,completed
244,aug,2026,1,2,completed
244,sep,2026,1,1,completed
244,oct,2026,1,1,completed
244,nov,2026,1,1,completed
244,dec,2026,1,0,pending
245,jan,2026,1,3,completed
245,feb,2026,0,3,pending
245,mar,2026,0,4,pending
245,apr,2026,1,1,completed
245,may,2026,0,1,pending
245,jun,2026,0,1,pending
245,jul,2026,1,2,completed
245,aug,2026,0,2,pending
245,sep,2026,0,1,pending
245,oct,2026,1,2,completed
245,nov,2026,0,2,pending
245,dec,2026,0,0,pending
246,jan,2026,1,1,completed
246,feb,2026,0,1,pending
246,mar,2026,0,1,pending
246,apr,2026,0,1,pending
246,may,2026,1,1,completed
246,jun,2026,0,1,pending
246,jul,2026,0,0,pending
246,aug,2026,0,1,pending
246,sep,2026,1,1,completed
246,oct,2026,0,1,pending
246,nov,2026,0,2,pending
246,dec,2026,0,0,pending
247,jan,2026,1,1,completed
247,feb,2026,1,1,completed
247,mar,2026,1,1,completed
247,apr,2026,1,1,completed
247,may,2026,1,1,completed
247,jun,2026,1,1,completed
247,jul,2026,1,1,completed
247,aug,2026,1,1,completed
247,sep,2026,1,1,completed
247,oct,2026,1,1,completed
247,nov,2026,1,1,completed
247,dec,2026,1,0,pending
248,jan,2026,1,1,completed
248,feb,2026,1,1,completed
248,mar,2026,1,1,completed
248,apr,2026,1,1,completed
248,may,2026,1,1,completed
248,jun,2026,1,1,completed
248,jul,2026,1,1,completed
248,aug,2026,1,1,completed
248,sep,2026,1,1,completed
248,oct,2026,1,1,completed
248,nov,2026,1,1,completed
248,dec,2026,1,0,pending
249,jan,2026,0,0,pending
249,feb,2026,0,0,pending
249,mar,2026,0,0,pending
249,apr,2026,0,0,pending
249,may,2026,0,0,pending
249,jun,2026,0,0,pending
249,jul,2026,0,0,pending
249,aug,2026,1,1,completed
249,sep,2026,0,1,pending
249,oct,2026,0,0,pending
249,nov,2026,0,0,pending
249,dec,2026,0,0,pending
250,jan,2026,0,0,pending
250,feb,2026,0,0,pending
250,mar,2026,0,0,pending
250,apr,2026,0,0,pending
250,may,2026,1,1,completed
250,jun,2026,0,0,pending
250,jul,2026,0,1,pending
250,aug,2026,0,0,pending
250,sep,2026,0,0,pending
250,oct,2026,0,0,pending
250,nov,2026,0,0,pending
250,dec,2026,0,0,pending
251,jan,2026,0,0,pending
251,feb,2026,0,0,pending
251,mar,2026,0,0,pending
251,apr,2026,0,0,pending
251,may,2026,0,0,pending
251,jun,2026,0,0,pending
251,jul,2026,0,0,pending
251,aug,2026,1,1,completed
251,sep,2026,0,0,pending
251,oct,2026,0,0,pending
251,nov,2026,0,0,pending
251,dec,2026,0,0,pending
252,jan,2026,3,3,completed
252,feb,2026,3,3,completed
252,mar,2026,3,3,completed
252,apr,2026,3,3,completed
252,may,2026,3,3,completed
252,jun,2026,3,3,completed
252,jul,2026,3,3,completed
252,aug,2026,3,3,completed
252,sep,2026,3,3,completed
252,oct,2026,3,3,completed
252,nov,2026,3,3,completed
252,dec,2026,3,0,pending
253,jan,2026,3,3,completed
253,feb,2026,0,0,pending
253,mar,2026,0,0,pending
253,apr,2026,3,3,completed
253,may,2026,0,0,pending
253,jun,2026,0,0,pending
253,jul,2026,3,3,completed
253,aug,2026,0,0,pending
253,sep,2026,0,0,pending
253,oct,2026,3,3,completed
253,nov,2026,0,0,pending
253,dec,2026,0,0,pending
254,jan,2026,3,3,completed
254,feb,2026,3,3,completed
254,mar,2026,3,3,completed
254,apr,2026,3,3,completed
254,may,2026,3,3,completed
254,jun,2026,3,3,completed
254,jul,2026,3,3,completed
254,aug,2026,3,3,completed
254,sep,2026,3,3,completed
254,oct,2026,3,3,completed
254,nov,2026,3,3,completed
254,dec,2026,3,0,pending
255,jan,2026,3,3,completed
255,feb,2026,3,3,completed
255,mar,2026,3,4,completed
255,apr,2026,3,3,completed
255,may,2026,3,3,completed
255,jun,2026,3,3,completed
255,jul,2026,3,3,completed
255,aug,2026,3,3,completed
255,sep,2026,3,3,completed
255,oct,2026,3,3,completed
255,nov,2026,3,3,completed
255,dec,2026,3,0,pending
256,jan,2026,4,4,completed
256,feb,2026,4,4,completed
256,mar,2026,4,4,completed
256,apr,2026,4,4,completed
256,may,2026,4,4,completed
256,jun,2026,4,4,completed
256,jul,2026,4,4,completed
256,aug,2026,4,4,completed
256,sep,2026,4,4,completed
256,oct,2026,4,4,completed
256,nov,2026,4,4,completed
256,dec,2026,4,0,pending
257,jan,2026,0,0,pending
257,feb,2026,0,0,pending
257,mar,2026,0,0,pending
257,apr,2026,0,0,pending
257,may,2026,0,0,pending
257,jun,2026,0,0,pending
257,jul,2026,1,1,completed
257,aug,2026,1,1,completed
257,sep,2026,0,0,pending
257,oct,2026,0,0,pending
257,nov,2026,0,0,pending
257,dec,2026,0,0,pending
258,jan,2026,2,3,completed
258,feb,2026,2,2,completed
258,mar,2026,2,2,completed
258,apr,2026,2,2,completed
258,may,2026,2,2,completed
258,jun,2026,2,2,completed
258,jul,2026,2,2,completed
258,aug,2026,2,2,completed
258,sep,2026,2,2,completed
258,oct,2026,2,2,completed
258,nov,2026,2,2,completed
258,dec,2026,2,0,pending
259,jan,2026,0,0,pending
259,feb,2026,0,0,pending
259,mar,2026,0,0,pending
259,apr,2026,0,0,pending
259,may,2026,0,0,pending
259,jun,2026,0,0,pending
259,jul,2026,0,0,pending
259,aug,2026,0,0,pending
259,sep,2026,0,0,pending
259,oct,2026,1,1,completed
259,nov,2026,0,0,pending
259,dec,2026,0,0,pending
260,jan,2026,1,1,completed
260,feb,2026,1,1,completed
260,mar,2026,1,1,completed
260,apr,2026,1,2,completed
260,may,2026,1,1,completed
260,jun,2026,1,1,completed
260,jul,2026,1,1,completed
260,aug,2026,1,1,completed
260,sep,2026,1,1,completed
260,oct,2026,1,1,completed
260,nov,2026,1,1,completed
260,dec,2026,1,0,pending
261,jan,2026,1,1,completed
261,feb,2026,0,1,pending
261,mar,2026,0,1,pending
261,apr,2026,1,1,completed
261,may,2026,0,0,pending
261,jun,2026,0,0,pending
261,jul,2026,1,1,completed
261,aug,2026,0,0,pending
261,sep,2026,0,1,pending
261,oct,2026,1,1,completed
261,nov,2026,0,0,pending
261,dec,2026,0,0,pending
262,jan,2026,1,1,completed
262,feb,2026,0,1,pending
262,mar,2026,0,1,pending
262,apr,2026,1,1,completed
262,may,2026,0,0,pending
262,jun,2026,0,0,pending
262,jul,2026,1,1,completed
262,aug,2026,0,0,pending
262,sep,2026,0,1,pending
262,oct,2026,1,1,completed
262,nov,2026,0,1,pending
262,dec,2026,0,0,pending
263,jan,2026,2,2,completed
263,feb,2026,2,3,completed
263,mar,2026,2,2,completed
263,apr,2026,2,2,completed
263,may,2026,2,2,completed
263,jun,2026,2,2,completed
263,jul,2026,2,2,completed
263,aug,2026,2,2,completed
263,sep,2026,2,2,completed
263,oct,2026,2,2,completed
263,nov,2026,2,2,completed
263,dec,2026,2,0,pending
264,jan,2026,3,3,completed
264,feb,2026,3,3,completed
264,mar,2026,3,3,completed
264,apr,2026,3,3,completed
264,may,2026,3,3,completed
264,jun,2026,3,3,completed
264,jul,2026,3,3,completed
264,aug,2026,3,3,completed
264,sep,2026,3,3,completed
264,oct,2026,3,3,completed
264,nov,2026,3,3,completed
264,dec,2026,3,0,pending
265,jan,2026,1,2,completed
265,feb,2026,1,3,completed
265,mar,2026,1,3,completed
265,apr,2026,1,2,completed
265,may,2026,1,2,completed
265,jun,2026,1,2,completed
265,jul,2026,1,2,completed
265,aug,2026,1,2,completed
265,sep,2026,1,1,completed
265,oct,2026,1,1,completed
265,nov,2026,1,1,completed
265,dec,2026,1,0,pending
266,jan,2026,1,3,completed
266,feb,2026,0,3,pending
266,mar,2026,0,4,pending
266,apr,2026,1,1,completed
266,may,2026,0,1,pending
266,jun,2026,0,1,pending
266,jul,2026,1,2,completed
266,aug,2026,0,2,pending
266,sep,2026,0,1,pending
266,oct,2026,1,2,completed
266,nov,2026,0,2,pending
266,dec,2026,0,0,pending
267,jan,2026,1,1,completed
267,feb,2026,0,1,pending
267,mar,2026,0,1,pending
267,apr,2026,0,1,pending
267,may,2026,1,1,completed
267,jun,2026,0,1,pending
267,jul,2026,0,0,pending
267,aug,2026,0,1,pending
267,sep,2026,1,1,completed
267,oct,2026,0,1,pending
267,nov,2026,0,2,pending
267,dec,2026,0,0,pending
268,jan,2026,1,1,completed
268,feb,2026,1,1,completed
268,mar,2026,1,1,completed
268,apr,2026,1,1,completed
268,may,2026,1,1,completed
268,jun,2026,1,1,completed
268,jul,2026,1,1,completed
268,aug,2026,1,1,completed
268,sep,2026,1,1,completed
268,oct,2026,1,1,completed
268,nov,2026,1,1,completed
268,dec,2026,1,0,pending
269,jan,2026,1,1,completed
269,feb,2026,1,1,completed
269,mar,2026,1,1,completed
269,apr,2026,1,1,completed
269,may,2026,1,1,completed
269,jun,2026,1,1,completed
269,jul,2026,1,1,completed
269,aug,2026,1,1,completed
269,sep,2026,1,1,completed
269,oct,2026,1,1,completed
269,nov,2026,1,1,completed
269,dec,2026,1,0,pending
270,jan,2026,0,0,pending
270,feb,2026,0,0,pending
270,mar,2026,0,0,pending
270,apr,2026,0,0,pending
270,may,2026,0,0,pending
270,jun,2026,0,0,pending
270,jul,2026,0,0,pending
270,aug,2026,1,1,completed
270,sep,2026,0,1,pending
270,oct,2026,0,0,pending
270,nov,2026,0,0,pending
270,dec,2026,0,0,pending
271,jan,2026,0,0,pending
271,feb,2026,0,0,pending
271,mar,2026,0,0,pending
271,apr,2026,0,0,pending
271,may,2026,1,1,completed
271,jun,2026,0,0,pending
271,jul,2026,0,1,pending
271,aug,2026,0,0,pending
271,sep,2026,0,0,pending
271,oct,2026,0,0,pending
271,nov,2026,0,0,pending
271,dec,2026,0,0,pending
272,jan,2026,0,0,pending
272,feb,2026,0,0,pending
272,mar,2026,0,0,pending
272,apr,2026,0,0,pending
272,may,2026,0,0,pending
272,jun,2026,0,0,pending
272,jul,2026,0,0,pending
272,aug,2026,1,1,completed
272,sep,2026,0,0,pending
272,oct,2026,0,0,pending
272,nov,2026,0,0,pending
272,dec,2026,0,0,pending
273,jan,2026,3,3,completed
273,feb,2026,3,3,completed
273,mar,2026,3,3,completed
273,apr,2026,3,3,completed
273,may,2026,3,3,completed
273,jun,2026,3,3,completed
273,jul,2026,3,3,completed
273,aug,2026,3,3,completed
273,sep,2026,3,3,completed
273,oct,2026,3,3,completed
273,nov,2026,3,3,completed
273,dec,2026,3,0,pending
274,jan,2026,3,3,completed
274,feb,2026,0,0,pending
274,mar,2026,0,0,pending
274,apr,2026,3,3,completed
274,may,2026,0,0,pending
274,jun,2026,0,0,pending
274,jul,2026,3,3,completed
274,aug,2026,0,0,pending
274,sep,2026,0,0,pending
274,oct,2026,3,3,completed
274,nov,2026,0,0,pending
274,dec,2026,0,0,pending
275,jan,2026,3,3,completed
275,feb,2026,3,3,completed
275,mar,2026,3,3,completed
275,apr,2026,3,3,completed
275,may,2026,3,3,completed
275,jun,2026,3,3,completed
275,jul,2026,3,3,completed
275,aug,2026,3,3,completed
275,sep,2026,3,3,completed
275,oct,2026,3,3,completed
275,nov,2026,3,3,completed
275,dec,2026,3,0,pending
276,jan,2026,3,3,completed
276,feb,2026,3,3,completed
276,mar,2026,3,4,completed
276,apr,2026,3,3,completed
276,may,2026,3,3,completed
276,jun,2026,3,3,completed
276,jul,2026,3,3,completed
276,aug,2026,3,3,completed
276,sep,2026,3,3,completed
276,oct,2026,3,3,completed
276,nov,2026,3,3,completed
276,dec,2026,3,0,pending
277,jan,2026,0,0,pending
277,feb,2026,0,0,pending
277,mar,2026,0,0,pending
277,apr,2026,0,0,pending
277,may,2026,0,0,pending
277,jun,2026,0,0,pending
277,jul,2026,1,1,completed
277,aug,2026,1,1,completed
277,sep,2026,0,0,pending
277,oct,2026,0,0,pending
277,nov,2026,0,0,pending
277,dec,2026,0,0,pending
278,jan,2026,2,3,completed
278,feb,2026,2,2,completed
278,mar,2026,2,2,completed
278,apr,2026,2,2,completed
278,may,2026,2,2,completed
278,jun,2026,2,2,completed
278,jul,2026,2,2,completed
278,aug,2026,2,2,completed
278,sep,2026,2,2,completed
278,oct,2026,2,2,completed
278,nov,2026,2,2,completed
278,dec,2026,2,0,pending
279,jan,2026,0,0,pending
279,feb,2026,0,0,pending
279,mar,2026,0,0,pending
279,apr,2026,0,0,pending
279,may,2026,0,0,pending
279,jun,2026,0,0,pending
279,jul,2026,0,0,pending
279,aug,2026,0,0,pending
279,sep,2026,0,0,pending
279,oct,2026,1,1,completed
279,nov,2026,0,0,pending
279,dec,2026,0,0,pending
280,jan,2026,1,1,completed
280,feb,2026,1,1,completed
280,mar,2026,1,1,completed
280,apr,2026,1,2,completed
280,may,2026,1,1,completed
280,jun,2026,1,1,completed
280,jul,2026,1,1,completed
280,aug,2026,1,1,completed
280,sep,2026,1,1,completed
280,oct,2026,1,1,completed
280,nov,2026,1,1,completed
280,dec,2026,1,0,pending
281,jan,2026,1,1,completed
281,feb,2026,0,1,pending
281,mar,2026,0,1,pending
281,apr,2026,1,1,completed
281,may,2026,0,0,pending
281,jun,2026,0,0,pending
281,jul,2026,1,1,completed
281,aug,2026,0,0,pending
281,sep,2026,0,1,pending
281,oct,2026,1,1,completed
281,nov,2026,0,0,pending
281,dec,2026,0,0,pending
282,jan,2026,1,1,completed
282,feb,2026,0,1,pending
282,mar,2026,0,1,pending
282,apr,2026,1,1,completed
282,may,2026,0,0,pending
282,jun,2026,0,0,pending
282,jul,2026,1,1,completed
282,aug,2026,0,0,pending
282,sep,2026,0,1,pending
282,oct,2026,1,1,completed
282,nov,2026,0,1,pending
282,dec,2026,0,0,pending
283,jan,2026,1,1,completed
283,feb,2026,0,1,pending
283,mar,2026,0,1,pending
283,apr,2026,1,1,completed
283,may,2026,0,0,pending
283,jun,2026,0,0,pending
283,jul,2026,1,1,completed
283,aug,2026,0,0,pending
283,sep,2026,0,1,pending
283,oct,2026,1,1,completed
283,nov,2026,0,1,pending
283,dec,2026,0,0,pending
284,jan,2026,4,4,completed
284,feb,2026,4,4,completed
284,mar,2026,4,4,completed
284,apr,2026,4,4,completed
284,may,2026,4,4,completed
284,jun,2026,4,4,completed
284,jul,2026,4,4,completed
284,aug,2026,4,4,completed
284,sep,2026,4,4,completed
284,oct,2026,4,4,completed
284,nov,2026,4,4,completed
284,dec,2026,4,0,pending
285,jan,2026,0,0,pending
285,feb,2026,0,0,pending
285,mar,2026,0,0,pending
285,apr,2026,0,0,pending
285,may,2026,0,0,pending
285,jun,2026,0,0,pending
285,jul,2026,1,1,completed
285,aug,2026,1,1,completed
285,sep,2026,0,0,pending
285,oct,2026,0,0,pending
285,nov,2026,0,0,pending
285,dec,2026,0,0,pending
286,jan,2026,2,3,completed
286,feb,2026,2,2,completed
286,mar,2026,2,2,completed
286,apr,2026,2,2,completed
286,may,2026,2,2,completed
286,jun,2026,2,2,completed
286,jul,2026,2,2,completed
286,aug,2026,2,2,completed
286,sep,2026,2,2,completed
286,oct,2026,2,2,completed
286,nov,2026,2,2,completed
286,dec,2026,2,0,pending
287,jan,2026,0,0,pending
287,feb,2026,0,0,pending
287,mar,2026,0,0,pending
287,apr,2026,0,0,pending
287,may,2026,0,0,pending
287,jun,2026,0,0,pending
287,jul,2026,0,0,pending
287,aug,2026,0,0,pending
287,sep,2026,0,0,pending
287,oct,2026,1,1,completed
287,nov,2026,0,0,pending
287,dec,2026,0,0,pending
288,jan,2026,1,1,completed
288,feb,2026,1,1,completed
288,mar,2026,1,1,completed
288,apr,2026,1,2,completed
288,may,2026,1,1,completed
288,jun,2026,1,1,completed
288,jul,2026,1,1,completed
288,aug,2026,1,1,completed
288,sep,2026,1,1,completed
288,oct,2026,1,1,completed
288,nov,2026,1,1,completed
288,dec,2026,1,0,pending
289,jan,2026,1,1,completed
289,feb,2026,0,1,pending
289,mar,2026,0,1,pending
289,apr,2026,1,1,completed
289,may,2026,0,0,pending
289,jun,2026,0,0,pending
289,jul,2026,1,1,completed
289,aug,2026,0,0,pending
289,sep,2026,0,1,pending
289,oct,2026,1,1,completed
289,nov,2026,0,0,pending
289,dec,2026,0,0,pending
290,jan,2026,1,1,completed
290,feb,2026,0,1,pending
290,mar,2026,0,1,pending
290,apr,2026,1,1,completed
290,may,2026,0,0,pending
290,jun,2026,0,0,pending
290,jul,2026,1,1,completed
290,aug,2026,0,0,pending
290,sep,2026,0,1,pending
290,oct,2026,1,1,completed
290,nov,2026,0,1,pending
290,dec,2026,0,0,pending
291,jan,2026,2,2,completed
291,feb,2026,2,3,completed
291,mar,2026,2,2,completed
291,apr,2026,2,2,completed
291,may,2026,2,2,completed
291,jun,2026,2,2,completed
291,jul,2026,2,2,completed
291,aug,2026,2,2,completed
291,sep,2026,2,2,completed
291,oct,2026,2,2,completed
291,nov,2026,2,2,completed
291,dec,2026,2,0,pending
292,jan,2026,3,3,completed
292,feb,2026,3,3,completed
292,mar,2026,3,3,completed
292,apr,2026,3,3,completed
292,may,2026,3,3,completed
292,jun,2026,3,3,completed
292,jul,2026,3,3,completed
292,aug,2026,3,3,completed
292,sep,2026,3,3,completed
292,oct,2026,3,3,completed
292,nov,2026,3,3,completed
292,dec,2026,3,0,pending
293,jan,2026,1,2,completed
293,feb,2026,1,3,completed
293,mar,2026,1,3,completed
293,apr,2026,1,2,completed
293,may,2026,1,2,completed
293,jun,2026,1,2,completed
293,jul,2026,1,2,completed
293,aug,2026,1,2,completed
293,sep,2026,1,1,completed
293,oct,2026,1,1,completed
293,nov,2026,1,1,completed
293,dec,2026,1,0,pending
294,jan,2026,1,3,completed
294,feb,2026,0,3,pending
294,mar,2026,0,4,pending
294,apr,2026,1,1,completed
294,may,2026,0,1,pending
294,jun,2026,0,1,pending
294,jul,2026,1,2,completed
294,aug,2026,0,2,pending
294,sep,2026,0,1,pending
294,oct,2026,1,2,completed
294,nov,2026,0,2,pending
294,dec,2026,0,0,pending
295,jan,2026,1,1,completed
295,feb,2026,0,1,pending
295,mar,2026,0,1,pending
295,apr,2026,0,1,pending
295,may,2026,1,1,completed
295,jun,2026,0,1,pending
295,jul,2026,0,0,pending
295,aug,2026,0,1,pending
295,sep,2026,1,1,completed
295,oct,2026,0,1,pending
295,nov,2026,0,2,pending
295,dec,2026,0,0,pending
296,jan,2026,1,1,completed
296,feb,2026,1,1,completed
296,mar,2026,1,1,completed
296,apr,2026,1,1,completed
296,may,2026,1,1,completed
296,jun,2026,1,1,completed
296,jul,2026,1,1,completed
296,aug,2026,1,1,completed
296,sep,2026,1,1,completed
296,oct,2026,1,1,completed
296,nov,2026,1,1,completed
296,dec,2026,1,0,pending
297,jan,2026,1,1,completed
297,feb,2026,1,1,completed
297,mar,2026,1,1,completed
297,apr,2026,1,1,completed
297,may,2026,1,1,completed
297,jun,2026,1,1,completed
297,jul,2026,1,1,completed
297,aug,2026,1,1,completed
297,sep,2026,1,1,completed
297,oct,2026,1,1,completed
297,nov,2026,1,1,completed
297,dec,2026,1,0,pending
298,jan,2026,0,0,pending
298,feb,2026,0,0,pending
298,mar,2026,0,0,pending
298,apr,2026,0,0,pending
298,may,2026,0,0,pending
298,jun,2026,0,0,pending
298,jul,2026,0,0,pending
298,aug,2026,1,1,completed
298,sep,2026,0,1,pending
298,oct,2026,0,0,pending
298,nov,2026,0,0,pending
298,dec,2026,0,0,pending
299,jan,2026,3,3,completed
299,feb,2026,3,3,completed
299,mar,2026,3,3,completed
299,apr,2026,3,3,completed
299,may,2026,3,3,completed
299,jun,2026,3,3,completed
299,jul,2026,3,3,completed
299,aug,2026,3,3,completed
299,sep,2026,3,3,completed
299,oct,2026,3,3,completed
299,nov,2026,3,3,completed
299,dec,2026,3,0,pending
300,jan,2026,3,3,completed
300,feb,2026,0,0,pending
300,mar,2026,0,0,pending
300,apr,2026,3,3,completed
300,may,2026,0,0,pending
300,jun,2026,0,0,pending
300,jul,2026,3,3,completed
300,aug,2026,0,0,pending
300,sep,2026,0,0,pending
300,oct,2026,3,3,completed
300,nov,2026,0,0,pending
300,dec,2026,0,0,pending
301,jan,2026,3,3,completed
301,feb,2026,3,3,completed
301,mar,2026,3,3,completed
301,apr,2026,3,3,completed
301,may,2026,3,3,completed
301,jun,2026,3,3,completed
301,jul,2026,3,3,completed
301,aug,2026,3,3,completed
301,sep,2026,3,3,completed
301,oct,2026,3,3,completed
301,nov,2026,3,3,completed
301,dec,2026,3,0,pending
302,jan,2026,3,3,completed
302,feb,2026,3,3,completed
302,mar,2026,3,4,completed
302,apr,2026,3,3,completed
302,may,2026,3,3,completed
302,jun,2026,3,3,completed
302,jul,2026,3,3,completed
302,aug,2026,3,3,completed
302,sep,2026,3,3,completed
302,oct,2026,3,3,completed
302,nov,2026,3,3,completed
302,dec,2026,3,0,pending
303,jan,2026,0,0,pending
303,feb,2026,0,0,pending
303,mar,2026,0,0,pending
303,apr,2026,1,1,completed
303,may,2026,0,0,pending
303,jun,2026,0,0,pending
303,jul,2026,0,0,pending
303,aug,2026,1,1,completed
303,sep,2026,0,0,pending
303,oct,2026,0,0,pending
303,nov,2026,1,1,completed
303,dec,2026,0,0,pending
304,jan,2026,0,0,pending
304,feb,2026,0,0,pending
304,mar,2026,0,0,pending
304,apr,2026,0,0,pending
304,may,2026,0,0,pending
304,jun,2026,0,0,pending
304,jul,2026,1,1,completed
304,aug,2026,1,1,completed
304,sep,2026,0,0,pending
304,oct,2026,0,0,pending
304,nov,2026,0,0,pending
304,dec,2026,0,0,pending
305,jan,2026,2,3,completed
305,feb,2026,2,2,completed
305,mar,2026,2,2,completed
305,apr,2026,2,2,completed
305,may,2026,2,2,completed
305,jun,2026,2,2,completed
305,jul,2026,2,2,completed
305,aug,2026,2,2,completed
305,sep,2026,2,2,completed
305,oct,2026,2,2,completed
305,nov,2026,2,2,completed
305,dec,2026,2,0,pending
306,jan,2026,0,0,pending
306,feb,2026,0,0,pending
306,mar,2026,0,0,pending
306,apr,2026,0,0,pending
306,may,2026,0,0,pending
306,jun,2026,0,0,pending
306,jul,2026,0,0,pending
306,aug,2026,0,0,pending
306,sep,2026,0,0,pending
306,oct,2026,1,1,completed
306,nov,2026,0,0,pending
306,dec,2026,0,0,pending
307,jan,2026,1,1,completed
307,feb,2026,1,1,completed
307,mar,2026,1,1,completed
307,apr,2026,1,2,completed
307,may,2026,1,1,completed
307,jun,2026,1,1,completed
307,jul,2026,1,1,completed
307,aug,2026,1,1,completed
307,sep,2026,1,1,completed
307,oct,2026,1,1,completed
307,nov,2026,1,1,completed
307,dec,2026,1,0,pending
308,jan,2026,1,1,completed
308,feb,2026,0,1,pending
308,mar,2026,0,1,pending
308,apr,2026,1,1,completed
308,may,2026,0,0,pending
308,jun,2026,0,0,pending
308,jul,2026,1,1,completed
308,aug,2026,0,0,pending
308,sep,2026,0,1,pending
308,oct,2026,1,1,completed
308,nov,2026,0,0,pending
308,dec,2026,0,0,pending
309,jan,2026,1,1,completed
309,feb,2026,0,1,pending
309,mar,2026,0,1,pending
309,apr,2026,1,1,completed
309,may,2026,0,0,pending
309,jun,2026,0,0,pending
309,jul,2026,1,1,completed
309,aug,2026,0,0,pending
309,sep,2026,0,1,pending
309,oct,2026,1,1,completed
309,nov,2026,0,1,pending
309,dec,2026,0,0,pending
310,jan,2026,1,1,completed
310,feb,2026,0,1,pending
310,mar,2026,0,1,pending
310,apr,2026,1,1,completed
310,may,2026,0,0,pending
310,jun,2026,0,0,pending
310,jul,2026,1,1,completed
310,aug,2026,0,0,pending
310,sep,2026,0,1,pending
310,oct,2026,1,1,completed
310,nov,2026,0,1,pending
310,dec,2026,0,0,pending
311,jan,2026,4,4,completed
311,feb,2026,4,4,completed
311,mar,2026,4,4,completed
311,apr,2026,4,4,completed
311,may,2026,4,4,completed
311,jun,2026,4,4,completed
311,jul,2026,4,4,completed
311,aug,2026,4,4,completed
311,sep,2026,4,4,completed
311,oct,2026,4,4,completed
311,nov,2026,4,4,completed
311,dec,2026,4,0,pending
312,jan,2026,0,0,pending
312,feb,2026,0,0,pending
312,mar,2026,0,0,pending
312,apr,2026,0,0,pending
312,may,2026,0,0,pending
312,jun,2026,0,0,pending
312,jul,2026,1,1,completed
312,aug,2026,1,1,completed
312,sep,2026,0,0,pending
